time;;datasource_id
455;30.43;kit_trials_exp_1_05.11.2018_fo2
456;30.43;kit_trials_exp_1_05.11.2018_fo2
457;30.03;kit_trials_exp_1_05.11.2018_fo2
458;30.03;kit_trials_exp_1_05.11.2018_fo2
459;30.96;kit_trials_exp_1_05.11.2018_fo2
460;30.96;kit_trials_exp_1_05.11.2018_fo2
461;30.75;kit_trials_exp_1_05.11.2018_fo2
462;30.75;kit_trials_exp_1_05.11.2018_fo2
463;32.39;kit_trials_exp_1_05.11.2018_fo2
464;32.39;kit_trials_exp_1_05.11.2018_fo2
465;32.39;kit_trials_exp_1_05.11.2018_fo2
466;31.77;kit_trials_exp_1_05.11.2018_fo2
467;31.77;kit_trials_exp_1_05.11.2018_fo2
468;31.58;kit_trials_exp_1_05.11.2018_fo2
469;31.58;kit_trials_exp_1_05.11.2018_fo2
470;31.97;kit_trials_exp_1_05.11.2018_fo2
471;31.97;kit_trials_exp_1_05.11.2018_fo2
472;31.97;kit_trials_exp_1_05.11.2018_fo2
473;31.97;kit_trials_exp_1_05.11.2018_fo2
474;32.5;kit_trials_exp_1_05.11.2018_fo2
475;32.5;kit_trials_exp_1_05.11.2018_fo2
476;32.37;kit_trials_exp_1_05.11.2018_fo2
477;32.37;kit_trials_exp_1_05.11.2018_fo2
478;32.37;kit_trials_exp_1_05.11.2018_fo2
479;32.79;kit_trials_exp_1_05.11.2018_fo2
480;32.79;kit_trials_exp_1_05.11.2018_fo2
481;33.09;kit_trials_exp_1_05.11.2018_fo2
482;33.09;kit_trials_exp_1_05.11.2018_fo2
483;32.82;kit_trials_exp_1_05.11.2018_fo2
484;32.82;kit_trials_exp_1_05.11.2018_fo2
485;33.42;kit_trials_exp_1_05.11.2018_fo2
486;33.42;kit_trials_exp_1_05.11.2018_fo2
487;33.42;kit_trials_exp_1_05.11.2018_fo2
488;35.46;kit_trials_exp_1_05.11.2018_fo2
489;35.46;kit_trials_exp_1_05.11.2018_fo2
490;35.05;kit_trials_exp_1_05.11.2018_fo2
491;35.05;kit_trials_exp_1_05.11.2018_fo2
492;35.16;kit_trials_exp_1_05.11.2018_fo2
493;35.16;kit_trials_exp_1_05.11.2018_fo2
494;34.84;kit_trials_exp_1_05.11.2018_fo2
495;34.84;kit_trials_exp_1_05.11.2018_fo2
496;35.57;kit_trials_exp_1_05.11.2018_fo2
497;35.57;kit_trials_exp_1_05.11.2018_fo2
498;36.8;kit_trials_exp_1_05.11.2018_fo2
